,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2019-03-31,261.836,261.584840368658,261.567,1.00096014597401,0.09601459740100626,1.0010284171933004,0.10284171933003794,0.01784036865797134,0.006820573183152767
2019-04-30,262.332,262.071545403107,261.997,1.0009938301256338,0.099383012563381,1.0012786405951213,0.12786405951212831,0.07454540310698121,0.028452769729025995
2019-05-31,262.59,262.291987519152,262.217,1.0011361859874817,0.11361859874816638,1.0014224859562881,0.1422485956288133,0.07498751915198909,0.02859750479640155
2019-06-30,263.177,262.854254743545,262.739,1.0012278487056254,0.12278487056254228,1.001667053615946,0.16670536159459903,0.1152547435450515,0.043866629447864014
2019-07-31,263.566,263.358328240029,263.28,1.0007885520893105,0.07885520893105014,1.0010862959586753,0.10862959586752652,0.07832824002900907,0.02975092678099145
2019-08-31,264.169,264.047403935468,263.877,1.0004605084644638,0.046050846446377136,1.0011065761699578,0.11065761699577958,0.17040393546801624,0.06457703227944478
2019-09-30,264.522,264.403918594341,264.388,1.0004465947641272,0.04465947641272283,1.0005068308697824,0.05068308697824264,0.015918594341030712,0.006020921653404621
2019-10-31,265.059,264.957835501526,264.97,1.0003818135752902,0.0381813575290213,1.0003358870815564,0.033588708155640745,-0.012164498474021457,-0.004590896506784237
2019-11-30,265.108,265.462858276561,265.548,0.9986632469835335,-0.13367530164665187,0.9983430490909365,-0.16569509090634815,-0.08514172343899418,-0.03206264910260437
2019-12-31,264.935,265.889787978909,266.02,0.9964090836802475,-0.3590916319752502,0.9959213592962936,-0.40786407037064487,-0.1302120210909834,-0.04894820731184968
2020-01-31,266.004,266.537275366951,266.716,0.9979992465736104,-0.2000753426389612,0.9973304938586361,-0.2669506141363853,-0.17872463304900066,-0.06700934066534714
2020-02-29,267.268,267.164928062091,267.37,1.0003857989095224,0.03857989095223946,0.999618506189924,-0.03814938100760168,-0.20507193790899692,-0.07669968130642468
2020-03-31,267.312,267.132554090327,267.054,1.000671748564244,0.06717485642440124,1.000966096744479,0.09660967444788948,0.07855409032703164,0.029415058500159574
2020-04-30,266.089,265.873778376333,265.746,1.000809487964482,0.08094879644819919,1.0012907061630278,0.12907061630278438,0.12777837633302624,0.04808289732791682
2020-05-31,265.799,265.485140923515,265.412,1.001182209578258,0.11822095782580977,1.0014581104094766,0.14581104094766317,0.07314092351504087,0.02755750437624105
2020-06-30,266.302,265.893984419051,265.849,1.0015345047457185,0.1534504745718479,1.0017039748127698,0.17039748127698484,0.04498441905099071,0.01692104128696581
2020-07-31,267.703,267.40855750647,267.389,1.0011010960018467,0.11010960018467131,1.0011743190632374,0.11743190632373945,0.01955750646999377,0.007314252444934333
2020-08-31,268.756,268.528974804627,268.422,1.0008454402193958,0.084544021939581,1.00124430933381,0.12443093338099231,0.1069748046269865,0.039853217928098594
